Style,Standard
Append Mode,1
Fill Mode,1
Capacity,100000
Count,510
Base Time Seconds,1714745676
Base Time Fractional,.581891120
Index,Reading,Unit,Range Digits,Disp Digits,Math,Start Group,Limit1 High,Limit1 Low,Limit2 High,Limit2 Low,Terminal,Questionable,Origin,Value,Unit,Digits,Output,Sense,Source Limit,Overtemp,Date,Time,Fractional Seconds
34,0.0580647662282,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000001408825,Amp DC,.01,T,2W,F,F,05/03/2024,14:14:39,.483820400
35,0.05464685335755,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000001397135,Amp DC,.01,T,2W,F,F,05/03/2024,14:14:39,.566508320
36,0.0534636862576,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000001373757,Amp DC,.01,T,2W,F,F,05/03/2024,14:14:39,.649165580
37,0.04927402362227,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000001420512,Amp DC,.01,T,2W,F,F,05/03/2024,14:14:39,.731809620
38,0.05031936615705,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000001309471,Amp DC,.01,T,2W,F,F,05/03/2024,14:14:39,.814469700
39,0.106607362628,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0006398740807,Amp DC,.01,T,2W,F,F,05/03/2024,14:14:39,.897090200
40,0.09307504445314,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0002256588778,Amp DC,.01,T,2W,F,F,05/03/2024,14:14:39,.979722180
41,0.03480213135481,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000001332841,Amp DC,.01,T,2W,F,F,05/03/2024,14:14:40,.062372780
42,0.08836651593447,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000001391287,Amp DC,.01,T,2W,F,F,05/03/2024,14:14:40,.145037240
43,0.06499925255775,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000001420512,Amp DC,.01,T,2W,F,F,05/03/2024,14:14:40,.227672940
44,0.08830997347832,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000001391290,Amp DC,.01,T,2W,F,F,05/03/2024,14:14:40,.310328560
45,0.06268943101168,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000001391290,Amp DC,.01,T,2W,F,F,05/03/2024,14:14:40,.392977560
46,0.03477684035897,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000001385446,Amp DC,.01,T,2W,F,F,05/03/2024,14:14:40,.475616940
47,0.03477489575744,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000001362068,Amp DC,.01,T,2W,F,F,05/03/2024,14:14:40,.558256900
48,0.0347559042275,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000001397135,Amp DC,.01,T,2W,F,F,05/03/2024,14:14:40,.640908980
49,0.05837729200721,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000001397135,Amp DC,.01,T,2W,F,F,05/03/2024,14:14:40,.723560780
50,0.03475867211819,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000013267803,Amp DC,.01,T,2W,F,F,05/03/2024,14:14:40,.806193520
51,0.03475072234869,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000001397134,Amp DC,.01,T,2W,F,F,05/03/2024,14:14:40,.888841360
52,0.08883979916573,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000001350378,Amp DC,.01,T,2W,F,F,05/03/2024,14:14:40,.971494080
