Style,Standard
Append Mode,1
Fill Mode,1
Capacity,1000000
Count,3789
Base Time Seconds,1715765409
Base Time Fractional,.129937192
Base Time,05/15/2024 09:30:09.129937192
Reading,Unit,Range Digits,Disp Digits,Math,Start Group,Limit1 High,Limit1 Low,Limit2 High,Limit2 Low,Terminal,Questionable,Origin,Date,Time,Fractional Seconds,Channel,CH Label
1.2469154919146e-05,Volt DC,0.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,09:30:09,0.129937192,,
1.2811556495108998e-05,Volt DC,0.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,09:30:09,0.150070799,,
1.2645078487480499e-05,Volt DC,0.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,09:30:09,0.170196496,,
1.24585286633375e-05,Volt DC,0.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,09:30:09,0.190307071,,
1.27064746321455e-05,Volt DC,0.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,09:30:09,0.210423617,,
1.2547080795056e-05,Volt DC,0.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,09:30:09,0.252515041,,
1.26285487562355e-05,Volt DC,0.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,09:30:09,0.27262895,,
1.2711197412498499e-05,Volt DC,0.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,09:30:09,0.292746768,,
1.25553456606785e-05,Volt DC,0.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,09:30:09,0.312862223,,
1.25884051231875e-05,Volt DC,0.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,09:30:09,0.332983405,,
1.2532912453978e-05,Volt DC,0.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,09:30:09,0.375078041,,
1.2757244520992499e-05,Volt DC,0.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,09:30:09,0.395205011,,
1.2545900099963e-05,Volt DC,0.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,09:30:09,0.415317192,,
1.2620283890603499e-05,Volt DC,0.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,09:30:09,0.435431011,,
1.2456167273161e-05,Volt DC,0.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,09:30:09,0.455558435,,
1.25494421852325e-05,Volt DC,0.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,09:30:09,0.497651041,,
1.2713558802674999e-05,Volt DC,0.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,09:30:09,0.517765496,,
1.2443179627176e-05,Volt DC,0.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,09:30:09,0.537877496,,
1.25092985521845e-05,Volt DC,0.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,09:30:09,0.557993647,,
1.25364545392475e-05,Volt DC,0.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,09:30:09,0.578109253,,
1.24833232602145e-05,Volt DC,0.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,09:30:09,0.620204041,,
1.2384144872696998e-05,Volt DC,0.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,09:30:09,0.640323344,,
1.2620283890603499e-05,Volt DC,0.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,09:30:09,0.660439314,,
1.23865062628735e-05,Volt DC,0.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,09:30:09,0.680564556,,
1.26415364022205e-05,Volt DC,0.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,09:30:09,0.700681102,,
1.2325111692178e-05,Volt DC,0.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,09:30:09,0.742768041,,
1.2391230626838499e-05,Volt DC,0.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,09:30:09,0.762896405,,
1.2516384324603998e-05,Volt DC,0.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,09:30:09,0.783009556,,
1.2770233805908e-05,Volt DC,0.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,09:30:09,0.803129738,,
1.2165717831823e-05,Volt DC,0.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,09:30:09,0.823242102,,
1.2525829886697e-05,Volt DC,0.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,09:30:09,0.865337041,,
1.24774213809585e-05,Volt DC,0.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,09:30:09,0.885449496,,
1.24880476383155e-05,Volt DC,0.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,09:30:09,0.905568435,,
1.24963125051445e-05,Volt DC,0.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,09:30:09,0.925685799,,
1.2543540315619e-05,Volt DC,0.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,09:30:09,0.94580398,,
1.23298344732245e-05,Volt DC,0.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,09:30:09,0.987900041,,
1.25825032592645e-05,Volt DC,0.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,09:30:10,0.008021677,,
1.2342822121099999e-05,Volt DC,0.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,09:30:10,0.028138617,,
1.23499062926745e-05,Volt DC,0.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,09:30:10,0.048252162,,
1.2672236099167e-05,Volt DC,0.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,09:30:10,0.068373768,,
1.2524649191433e-05,Volt DC,0.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,09:30:10,0.110466041,,
1.2418386617862999e-05,Volt DC,0.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,09:30:10,0.130592799,,
1.2353448378457e-05,Volt DC,0.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,09:30:10,0.150710223,,
1.24124831415525e-05,Volt DC,0.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,09:30:10,0.17082192,,
1.22330174617475e-05,Volt DC,0.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,09:30:10,0.19093498,,
1.2671055403902999e-05,Volt DC,0.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,09:30:10,0.233029041,,
1.24974932004085e-05,Volt DC,0.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,09:30:10,0.253143223,,
1.2534094753526e-05,Volt DC,0.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,09:30:10,0.273256162,,
1.25624314398145e-05,Volt DC,0.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,09:30:10,0.29338398,,
0.0190356199927115,Volt DC,1.0,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,09:30:10,0.327802041,,
0.051616298745638,Volt DC,0.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,09:30:10,0.390961041,,
0.051693616574865,Volt DC,0.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,09:30:10,0.411117799,,
0.0551870966786515,Volt DC,0.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,09:30:10,0.43123695,,
0.05773273115593899,Volt DC,0.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,09:30:10,0.451355162,,
0.057103981411606,Volt DC,0.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,09:30:10,0.471466405,,
0.0577119072336015,Volt DC,0.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,09:30:10,0.513562041,,
0.057732780745140995,Volt DC,0.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,09:30:10,0.533677223,,
0.057704418083563,Volt DC,0.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,09:30:10,0.553798586,,
0.0563540651774195,Volt DC,0.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,09:30:10,0.573911374,,
0.05587985545521149,Volt DC,0.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,09:30:10,0.594032768,,
0.0417929330579295,Volt DC,0.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,09:30:10,0.636129041,,
0.0438627992952685,Volt DC,0.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,09:30:10,0.656249496,,
0.043893963746712,Volt DC,0.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,09:30:10,0.676367223,,
0.045060149444511,Volt DC,0.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,09:30:10,0.696497071,,
0.045175870567823496,Volt DC,0.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,09:30:10,0.716612435,,
0.0508519720953255,Volt DC,0.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,09:30:10,0.758702041,,
0.050849130161481,Volt DC,0.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,09:30:10,0.778822526,,
0.050846295311815,Volt DC,0.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,09:30:10,0.798944799,,
0.049064865624616,Volt DC,0.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,09:30:10,0.819059465,,
0.0463862384856985,Volt DC,0.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,09:30:10,0.839172102,,
0.046147218507614995,Volt DC,0.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,09:30:10,0.881271041,,
0.046216191191174996,Volt DC,0.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,09:30:10,0.901392556,,
0.0464546031111185,Volt DC,0.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,09:30:10,0.921510465,,
0.046439137181998,Volt DC,0.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,09:30:10,0.941620799,,
0.047602742022454,Volt DC,0.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,09:30:10,0.961743647,,
0.043170812903003494,Volt DC,0.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,09:30:11,0.003839041,,
0.049805107332488,Volt DC,0.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,09:30:11,0.023964677,,
0.04980356652498,Volt DC,0.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,09:30:11,0.044085859,,
0.047242134031413495,Volt DC,0.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,09:30:11,0.064200344,,
0.0486272916421115,Volt DC,0.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,09:30:11,0.084313889,,
0.050750557444079,Volt DC,0.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,09:30:11,0.126412041,,
0.050735915640348,Volt DC,0.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,09:30:11,0.146533738,,
0.046880346525655,Volt DC,0.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,09:30:11,0.166652223,,
0.0498353225086295,Volt DC,0.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,09:30:11,0.186764011,,
0.0443025059080255,Volt DC,0.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,09:30:11,0.206884011,,
0.0497046691163405,Volt DC,0.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,09:30:11,0.248983041,,
0.04968168215747099,Volt DC,0.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,09:30:11,0.269096708,,
0.045338843590618,Volt DC,0.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,09:30:11,0.289210556,,
0.050524224038141996,Volt DC,0.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,09:30:11,0.309329071,,
0.05053669454302,Volt DC,0.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,09:30:11,0.32945692,,
0.0504118489914345,Volt DC,0.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,09:30:11,0.371556041,,
0.046267377879127,Volt DC,0.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,09:30:11,0.391690586,,
0.047970716372138,Volt DC,0.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,09:30:11,0.411817677,,
0.046066548674656996,Volt DC,0.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,09:30:11,0.431935344,,
0.049676881449947995,Volt DC,0.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,09:30:11,0.452055708,,
0.045167857643246,Volt DC,0.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,09:30:11,0.494147041,,
0.050496665426658,Volt DC,0.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,09:30:11,0.514269132,,
0.050537508042155996,Volt DC,0.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,09:30:11,0.534383647,,
0.050549967920780495,Volt DC,0.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,09:30:11,0.554504586,,
0.05052118374747049,Volt DC,0.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,09:30:11,0.574617344,,
0.050100322508438495,Volt DC,0.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,09:30:11,0.616715041,,
0.0440056625530955,Volt DC,0.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,09:30:11,0.636841496,,
0.049720962712953995,Volt DC,0.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,09:30:11,0.656961435,,
0.049711766276428995,Volt DC,0.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,09:30:11,0.677076526,,
0.044912864037003994,Volt DC,0.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,09:30:11,0.697193768,,
0.050470325108322,Volt DC,0.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,09:30:11,0.739289041,,
0.0505014812946135,Volt DC,0.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,09:30:11,0.759407859,,
0.050497828223503995,Volt DC,0.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,09:30:11,0.779523889,,
0.0463277708079745,Volt DC,0.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,09:30:11,0.799644708,,
0.0501449455687945,Volt DC,0.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,09:30:11,0.819763647,,
0.049758838149695,Volt DC,0.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,09:30:11,0.861866041,,
0.049761041327033,Volt DC,0.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,09:30:11,0.881980435,,
0.0484106069646595,Volt DC,0.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,09:30:11,0.902096253,,
0.047020260379994495,Volt DC,0.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,09:30:11,0.922214314,,
0.050643887310306,Volt DC,0.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,09:30:11,0.942338314,,
0.05065241547210499,Volt DC,0.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,09:30:11,0.984437041,,
0.048400164895857994,Volt DC,0.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,09:30:12,0.004554617,,
0.048398974755038494,Volt DC,0.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,09:30:12,0.024673435,,
0.0459063499745965,Volt DC,0.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,09:30:12,0.044792405,,
0.04816283452402,Volt DC,0.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,09:30:12,0.064907708,,
0.0497376694645295,Volt DC,0.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,09:30:12,0.107002041,,
0.045300926051121494,Volt DC,0.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,09:30:12,0.127117647,,
0.050538216265978,Volt DC,0.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,09:30:12,0.147232253,,
0.0505409790928665,Volt DC,0.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,09:30:12,0.16734798,,
0.050548613468369495,Volt DC,0.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,09:30:12,0.187459677,,
0.046163721467632,Volt DC,0.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,09:30:12,0.229557041,,
0.049542864193577,Volt DC,0.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,09:30:12,0.249682708,,
0.0446637532323365,Volt DC,0.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,09:30:12,0.269799889,,
0.0497676071733255,Volt DC,0.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,09:30:12,0.289911102,,
0.049767418262092,Volt DC,0.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,09:30:12,0.310039799,,
0.0506533246074465,Volt DC,0.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,09:30:12,0.352133041,,
0.0506643948061305,Volt DC,0.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,09:30:12,0.372245041,,
0.05064049281146,Volt DC,0.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,09:30:12,0.392371889,,
0.0506196806962545,Volt DC,0.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,09:30:12,0.412490556,,
0.046323998486642495,Volt DC,0.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,09:30:12,0.432606132,,
0.044082988129192494,Volt DC,0.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,09:30:12,0.474698041,,
0.049766823191677495,Volt DC,0.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,09:30:12,0.494819041,,
0.0497733559785115,Volt DC,0.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,09:30:12,0.514931344,,
0.0464209453737595,Volt DC,0.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,09:30:12,0.535045192,,
0.04937895771736,Volt DC,0.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,09:30:12,0.555171162,,
0.05086531607849199,Volt DC,0.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,09:30:12,0.597269041,,
0.050860743245777995,Volt DC,0.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,09:30:12,0.617382162,,
0.0466352191287095,Volt DC,0.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,09:30:12,0.637505708,,
0.0501855508591875,Volt DC,0.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,09:30:12,0.657622465,,
0.044241027730699,Volt DC,0.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,09:30:12,0.677737586,,
0.049788856372073996,Volt DC,0.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,09:30:12,0.719831041,,
0.04977595964107,Volt DC,0.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,09:30:12,0.739947314,,
0.0455176782004805,Volt DC,0.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,09:30:12,0.76006992,,
0.050628656357586496,Volt DC,0.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,09:30:12,0.780198405,,
0.050631602191505996,Volt DC,0.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,09:30:12,0.800317374,,
0.049878379025027494,Volt DC,0.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,09:30:12,0.842419041,,
0.04696689152613,Volt DC,0.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,09:30:12,0.862544526,,
0.047525094583943994,Volt DC,0.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,09:30:12,0.882659435,,
0.0467350337348465,Volt DC,0.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,09:30:12,0.902778405,,
0.049809141892114495,Volt DC,0.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,09:30:12,0.922892677,,
0.045673736556286496,Volt DC,0.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,09:30:12,0.964992041,,
0.0510090467550325,Volt DC,0.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,09:30:12,0.985105192,,
0.051050877596630496,Volt DC,0.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,09:30:13,0.00522898,,
0.0510316476178755,Volt DC,0.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,09:30:13,0.025342829,,
0.051023583471331,Volt DC,0.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,09:30:13,0.045463435,,
0.0038051363361485003,Volt DC,0.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,09:30:13,0.087550041,,
0.0038033452219004495,Volt DC,0.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,09:30:13,0.107665738,,
0.00380268639411505,Volt DC,0.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,09:30:13,0.127777526,,
0.0038032850064573004,Volt DC,0.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,09:30:13,0.147892799,,
0.0038033334149508496,Volt DC,0.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,09:30:13,0.168012889,,
0.00527688204433845,Volt DC,0.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,09:30:13,0.210106041,,
0.0060155543261738,Volt DC,0.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,09:30:13,0.230244192,,
0.00599897146551665,Volt DC,0.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,09:30:13,0.250359374,,
0.005987741875790849,Volt DC,0.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,09:30:13,0.270471586,,
0.0059859543036272994,Volt DC,0.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,09:30:13,0.290606799,,
0.0059441140164719,Volt DC,0.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,09:30:13,0.332705041,,
0.005941430296836749,Volt DC,0.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,09:30:13,0.352824889,,
0.00593950104127895,Volt DC,0.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,09:30:13,0.372939435,,
0.0059385765571285,Volt DC,0.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,09:30:13,0.393064435,,
0.00594086356325785,Volt DC,0.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,09:30:13,0.413182344,,
0.005939549449772499,Volt DC,0.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,09:30:13,0.455269041,,
0.0059403062752392,Volt DC,0.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,09:30:13,0.47538792,,
0.0059403889238864,Volt DC,0.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,09:30:13,0.495506071,,
0.005940216542422049,Volt DC,0.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,09:30:13,0.515619253,,
0.0059427751083922,Volt DC,0.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,09:30:13,0.535739556,,
0.00594401129601095,Volt DC,0.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,09:30:13,0.577833041,,
0.0059436287508450505,Volt DC,0.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,09:30:13,0.597953102,,
0.00594388023887115,Volt DC,0.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,09:30:13,0.618064677,,
0.00594446468287445,Volt DC,0.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,09:30:13,0.638174586,,
0.0059456040535061,Volt DC,0.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,09:30:13,0.658286708,,
0.00594726268874745,Volt DC,0.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,09:30:13,0.700380041,,
0.0059460040680377,Volt DC,0.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,09:30:13,0.720491405,,
0.00594350571773585,Volt DC,0.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,09:30:13,0.740613253,,
0.0059422116761811,Volt DC,0.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,09:30:13,0.760731708,,
0.0059414761032898,Volt DC,0.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,09:30:13,0.780855041,,
0.0059417417596311,Volt DC,0.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,09:30:13,0.822950041,,
0.00594298739269705,Volt DC,0.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,09:30:13,0.843062435,,
0.0059441669068517,Volt DC,0.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,09:30:13,0.86317792,,
0.00594410669141425,Volt DC,0.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,09:30:13,0.883289132,,
0.0059437076165552,Volt DC,0.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,09:30:13,0.903408586,,
0.0059430133679836995,Volt DC,0.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,09:30:13,0.945504041,,
0.00594059766632145,Volt DC,0.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,09:30:13,0.965618465,,
0.00594151152413575,Volt DC,0.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,09:30:13,0.985728647,,
0.00594206527001955,Volt DC,0.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,09:30:14,0.00584592,,
0.005943748940874999,Volt DC,0.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,09:30:14,0.025956405,,
0.00594365094320225,Volt DC,0.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,09:30:14,0.068051041,,
0.0059447360017696,Volt DC,0.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,09:30:14,0.088164647,,
0.0059438764559189,Volt DC,0.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,09:30:14,0.108285102,,
0.0059607119837773,Volt DC,0.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,09:30:14,0.128401617,,
0.00617338346284395,Volt DC,0.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,09:30:14,0.148520374,,
0.006085814867942799,Volt DC,0.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,09:30:14,0.190614041,,
0.0059436202451369,Volt DC,0.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,09:30:14,0.210732465,,
0.0059450536086842,Volt DC,0.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,09:30:14,0.23084392,,
0.005939599979174299,Volt DC,0.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,09:30:14,0.250961526,,
0.0059375408473561495,Volt DC,0.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,09:30:14,0.271073314,,
0.005938503113659249,Volt DC,0.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,09:30:14,0.313172041,,
0.00593833073221105,Volt DC,0.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,09:30:14,0.333289859,,
0.005943054692303499,Volt DC,0.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,09:30:14,0.353409132,,
0.00594540191366415,Volt DC,0.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,09:30:14,0.373521374,,
