Style,Standard
Append Mode,1
Fill Mode,1
Capacity,1000000
Count,3220
Base Time Seconds,1715767402
Base Time Fractional,.454693708
Base Time,05/15/2024 10:03:22.454693708
Reading,Unit,Range Digits,Disp Digits,Math,Start Group,Limit1 High,Limit1 Low,Limit2 High,Limit2 Low,Terminal,Questionable,Origin,Date,Time,Fractional Seconds,Channel,CH Label
9.031166201062e-06,Volt DC,.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,10:03:22,.454693708,None,
8.72667297851e-06,Volt DC,.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,10:03:22,.496785647,None,
9.133078218405e-06,Volt DC,.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,10:03:22,.516911283,None,
8.941682478516e-06,Volt DC,.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,10:03:22,.537025859,None,
8.781357475621e-06,Volt DC,.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,10:03:22,.557141617,None,
8.613575495848e-06,Volt DC,.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,10:03:22,.577258071,None,
8.628489449605e-06,Volt DC,.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,10:03:22,.619351647,None,
8.823613677934e-06,Volt DC,.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,10:03:22,.639464435,None,
8.827342166374e-06,Volt DC,.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,10:03:22,.659585041,None,
8.691873753075e-06,Volt DC,.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,10:03:22,.679703162,None,
9.060994108577e-06,Volt DC,.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,10:03:22,.699823647,None,
8.563862316655e-06,Volt DC,.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,10:03:22,.741917647,None,
8.709273365792e-06,Volt DC,.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,10:03:22,.762033768,None,
8.78757162302e-06,Volt DC,.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,10:03:22,.782157859,None,
8.878298175046e-06,Volt DC,.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,10:03:22,.802278889,None,
9.026194883142e-06,Volt DC,.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,10:03:22,.822389920,None,
8.594933053651e-06,Volt DC,.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,10:03:22,.864483647,None,
8.496749524746e-06,Volt DC,.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,10:03:22,.884593374,None,
8.66080301608e-06,Volt DC,.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,10:03:22,.904718162,None,
8.403537313761e-06,Volt DC,.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,10:03:22,.924831950,None,
8.688145264636e-06,Volt DC,.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,10:03:22,.944950344,None,
8.66328867504e-06,Volt DC,.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,10:03:22,.987046647,None,
8.588718906252e-06,Volt DC,.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,10:03:23,.007163253,None,
8.619789643247e-06,Volt DC,.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,10:03:23,.027277586,None,
8.837284802212e-06,Volt DC,.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,10:03:23,.047394586,None,
8.414722779079e-06,Volt DC,.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,10:03:23,.067510526,None,
8.708589605507e-06,Volt DC,.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,10:03:23,.109606647,None,
8.510979723909e-06,Volt DC,.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,10:03:23,.129722132,None,
8.602949102766e-06,Volt DC,.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,10:03:23,.149842889,None,
8.574364025554e-06,Volt DC,.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,10:03:23,.169954314,None,
8.44635259282e-06,Volt DC,.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,10:03:23,.190066950,None,
8.714803752727e-06,Volt DC,.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,10:03:23,.232162647,None,
8.697404140511e-06,Volt DC,.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,10:03:23,.252277889,None,
8.563178560558e-06,Volt DC,.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,10:03:23,.272391223,None,
8.806773131584e-06,Volt DC,.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,10:03:23,.292505920,None,
8.798073325476e-06,Volt DC,.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,10:03:23,.312624647,None,
8.609163249986e-06,Volt DC,.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,10:03:23,.354719647,None,
8.682490187183e-06,Volt DC,.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,10:03:23,.374832041,None,
8.675033210519e-06,Volt DC,.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,10:03:23,.394959829,None,
8.81795859658e-06,Volt DC,.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,10:03:23,.415073132,None,
8.945970029314e-06,Volt DC,.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,10:03:23,.435187950,None,
8.795587666588e-06,Volt DC,.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,10:03:23,.477279647,None,
8.578092513886e-06,Volt DC,.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,10:03:23,.497394041,None,
9.008111501514e-06,Volt DC,.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,10:03:23,.517515465,None,
9.029239602062e-06,Volt DC,.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,10:03:23,.537630253,None,
8.665090574967e-06,Volt DC,.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,10:03:23,.557748253,None,
8.621591544426e-06,Volt DC,.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,10:03:23,.599841647,None,
8.763274101044e-06,Volt DC,.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,10:03:23,.619955435,None,
8.771973907152e-06,Volt DC,.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,10:03:23,.640069374,None,
8.535836312789e-06,Volt DC,.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,10:03:23,.660199950,None,
8.442624104488e-06,Volt DC,.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,10:03:23,.680312435,None,
8.317098330643e-06,Volt DC,.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,10:03:23,.722404647,None,
8.300941547871e-06,Volt DC,.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,10:03:23,.742517405,None,
7.955434962435e-06,Volt DC,.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,10:03:23,.762634041,None,
7.949220815215e-06,Volt DC,.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,10:03:23,.782744980,None,
7.986505698536e-06,Volt DC,.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,10:03:23,.802865374,None,
7.970348915764e-06,Volt DC,.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,10:03:23,.844955647,None,
7.607442718112e-06,Volt DC,.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,10:03:23,.865066465,None,
8.03124755852e-06,Volt DC,.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,10:03:23,.885176738,None,
8.139373720149e-06,Volt DC,.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,10:03:23,.905292132,None,
8.046161511848e-06,Volt DC,.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,10:03:23,.925406253,None,
8.349411896187e-06,Volt DC,.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,10:03:23,.967497647,None,
8.397882244504e-06,Volt DC,.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,10:03:23,.987608496,None,
8.370539996736e-06,Volt DC,.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,10:03:24,.007733253,None,
8.441381275044e-06,Volt DC,.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,10:03:24,.027869329,None,
8.706103946619e-06,Volt DC,.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,10:03:24,.047990602,None,
8.568336888986e-06,Volt DC,.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,10:03:24,.090081026,None,
8.751032832675e-06,Volt DC,.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,10:03:24,.110218905,None,
8.656577786958e-06,Volt DC,.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,10:03:24,.130335935,None,
8.692619843876e-06,Volt DC,.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,10:03:24,.150454087,None,
8.538508979812e-06,Volt DC,.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,10:03:24,.170576148,None,
8.655334957409e-06,Volt DC,.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,10:03:24,.212669026,None,
8.514895218383e-06,Volt DC,.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,10:03:24,.232782723,None,
8.603136116355e-06,Volt DC,.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,10:03:24,.252901026,None,
8.941185753657e-06,Volt DC,.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,10:03:24,.273011663,None,
8.806960162375e-06,Volt DC,.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,10:03:24,.293126026,None,
8.844245048843e-06,Volt DC,.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,10:03:24,.335221026,None,
8.641663832371e-06,Volt DC,.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,10:03:24,.355341663,None,
8.564608400339e-06,Volt DC,.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,10:03:24,.375453360,None,
8.809445821473e-06,Volt DC,.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,10:03:24,.395574269,None,
8.773403764555e-06,Volt DC,.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,10:03:24,.415695390,None,
8.616807241393e-06,Volt DC,.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,10:03:24,.457789026,None,
8.599407627708e-06,Volt DC,.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,10:03:24,.477899754,None,
8.514895218383e-06,Volt DC,.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,10:03:24,.498012754,None,
8.499981263796e-06,Volt DC,.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,10:03:24,.518138360,None,
8.499981263796e-06,Volt DC,.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,10:03:24,.538254481,None,
8.549694445752e-06,Volt DC,.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,10:03:24,.580351026,None,
8.662791934703e-06,Volt DC,.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,10:03:24,.600467087,None,
8.830573923805e-06,Volt DC,.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,10:03:24,.620591905,None,
8.710019457561e-06,Volt DC,.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,10:03:24,.640708451,None,
8.811931480571e-06,Volt DC,.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,10:03:24,.660827632,None,
8.363270013417e-06,Volt DC,.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,10:03:24,.702922026,None,
8.805717332827e-06,Volt DC,.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,10:03:24,.723040754,None,
8.705048139365e-06,Volt DC,.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,10:03:24,.743155784,None,
8.473881843269e-06,Volt DC,.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,10:03:24,.763274541,None,
8.550937275301e-06,Volt DC,.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,10:03:24,.783390269,None,
8.554665763948e-06,Volt DC,.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,10:03:24,.825480026,None,
8.499981263796e-06,Volt DC,.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,10:03:24,.845599541,None,
8.6093502641e-06,Volt DC,.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,10:03:24,.865715269,None,
8.583250843573e-06,Volt DC,.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,10:03:24,.885827935,None,
8.246444035819e-06,Volt DC,.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,10:03:24,.905943572,None,
8.62053573004e-06,Volt DC,.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,10:03:24,.948034026,None,
8.614321582295e-06,Volt DC,.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,10:03:24,.968146420,None,
8.772160935006e-06,Volt DC,.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,10:03:24,.988257148,None,
8.829331094256e-06,Volt DC,.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,10:03:25,.008381814,None,
8.836788071549e-06,Volt DC,.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,10:03:25,.028499481,None,
8.688644912748e-06,Volt DC,.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,10:03:25,.070596026,None,
9.146006324178e-06,Volt DC,.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,10:03:25,.090711693,None,
8.912354298773e-06,Volt DC,.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,10:03:25,.110831905,None,
9.300117234551e-06,Volt DC,.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,10:03:25,.130942723,None,
9.169620092703e-06,Volt DC,.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,10:03:25,.151058663,None,
9.051551250078e-06,Volt DC,.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,10:03:25,.193156026,None,
8.693616232437e-06,Volt DC,.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,10:03:25,.213273572,None,
8.980709944503e-06,Volt DC,.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,10:03:25,.233396663,None,
8.607860967794e-06,Volt DC,.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,10:03:25,.253511784,None,
8.397822710915e-06,Volt DC,.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,10:03:25,.273623996,None,
8.290939337592e-06,Volt DC,.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,10:03:25,.315718026,None,
8.212641052483e-06,Volt DC,.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,10:03:25,.335834996,None,
8.358052153399e-06,Volt DC,.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,10:03:25,.355953390,None,
8.256140099765e-06,Volt DC,.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,10:03:25,.376066026,None,
8.232526331241e-06,Volt DC,.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,10:03:25,.396185996,None,
8.264839909222e-06,Volt DC,.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,10:03:25,.438276026,None,
8.585490029192e-06,Volt DC,.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,10:03:25,.458390511,None,
8.624017756785e-06,Volt DC,.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,10:03:25,.478498935,None,
8.4636926968e-06,Volt DC,.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,10:03:25,.498612905,None,
8.872583741258e-06,Volt DC,.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,10:03:25,.518736087,None,
8.912354298773e-06,Volt DC,.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,10:03:25,.560828026,None,
8.863883931801e-06,Volt DC,.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,10:03:25,.580941905,None,
9.067708039069e-06,Volt DC,.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,10:03:25,.601058360,None,
8.892469020016e-06,Volt DC,.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,10:03:25,.621179178,None,
8.916082788541e-06,Volt DC,.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,10:03:25,.641290996,None,
8.728415470264e-06,Volt DC,.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,10:03:25,.683381026,None,
8.578033049658e-06,Volt DC,.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,10:03:25,.703500935,None,
8.382908751847e-06,Volt DC,.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,10:03:25,.723613208,None,
8.57927587958e-06,Volt DC,.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,10:03:25,.743730693,None,
8.298396317126e-06,Volt DC,.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,10:03:25,.763844996,None,
8.34810951402e-06,Volt DC,.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,10:03:25,.805937026,None,
8.625260586707e-06,Volt DC,.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,10:03:25,.826054299,None,
8.14304257683e-06,Volt DC,.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,10:03:25,.846177723,None,
8.686159252903e-06,Volt DC,.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,10:03:25,.866301390,None,
8.457478547188e-06,Volt DC,.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,10:03:25,.886413117,None,
8.735872449798e-06,Volt DC,.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,10:03:25,.928507026,None,
8.40030837076e-06,Volt DC,.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,10:03:25,.948625087,None,
8.499734764549e-06,Volt DC,.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,10:03:25,.992603905,None,
8.704801701739e-06,Volt DC,.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,10:03:26,.012772360,None,
8.729658300186e-06,Volt DC,.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,10:03:26,.032985481,None,
8.559764982332e-06,Volt DC,.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,10:03:26,.075079026,None,
8.735004040095e-06,Volt DC,.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,10:03:26,.095224390,None,
8.872958191951e-06,Volt DC,.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,10:03:26,.115375269,None,
8.624392152571e-06,Volt DC,.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,10:03:26,.135520693,None,
8.360912150827e-06,Volt DC,.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,10:03:26,.155665935,None,
8.582135925876e-06,Volt DC,.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,10:03:26,.197759026,None,
8.527451397212e-06,Volt DC,.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,10:03:26,.217904845,None,
8.609478190208e-06,Volt DC,.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,10:03:26,.238053966,None,
8.732518379701e-06,Volt DC,.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,10:03:26,.258188663,None,
8.204315546017e-06,Volt DC,.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,10:03:26,.278336148,None,
8.812059512303e-06,Volt DC,.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,10:03:26,.320431026,None,
8.429267811657e-06,Volt DC,.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,10:03:26,.340592966,None,
8.689019322809e-06,Volt DC,.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,10:03:26,.360742329,None,
8.456610075989e-06,Volt DC,.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,10:03:26,.380889632,None,
8.807088191515e-06,Volt DC,.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,10:03:26,.401040269,None,
8.79714554994e-06,Volt DC,.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,10:03:26,.443133026,None,
8.35594083004e-06,Volt DC,.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,10:03:26,.463283966,None,
8.615692341192e-06,Volt DC,.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,10:03:26,.483421208,None,
8.56846479371e-06,Volt DC,.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,10:03:26,.503559693,None,
8.98978423046e-06,Volt DC,.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,10:03:26,.523705360,None,
8.570950454104e-06,Volt DC,.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,10:03:26,.565798026,None,
8.507566114062e-06,Volt DC,.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,10:03:26,.585944602,None,
8.472766868548e-06,Volt DC,.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,10:03:26,.606095845,None,
8.822002153878e-06,Volt DC,.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,10:03:26,.626243905,None,
8.549822340756e-06,Volt DC,.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,10:03:26,.646392360,None,
8.62066366198e-06,Volt DC,.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,10:03:26,.688486026,None,
8.528694227409e-06,Volt DC,.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,10:03:26,.708635087,None,
8.58835007686e-06,Volt DC,.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,10:03:26,.728785390,None,
8.523722906621e-06,Volt DC,.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,10:03:26,.748917208,None,
8.79714554994e-06,Volt DC,.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,10:03:26,.769065663,None,
8.633091963949e-06,Volt DC,.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,10:03:26,.811160026,None,
8.829459135059e-06,Volt DC,.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,10:03:26,.831310451,None,
8.501351963077e-06,Volt DC,.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,10:03:26,.851459541,None,
8.519994416031e-06,Volt DC,.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,10:03:26,.871609723,None,
8.418082339885e-06,Volt DC,.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,10:03:26,.891761511,None,
8.610721020405e-06,Volt DC,.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,10:03:26,.933854026,None,
8.423053660672e-06,Volt DC,.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,10:03:26,.954002390,None,
8.814545172697e-06,Volt DC,.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,10:03:26,.974138269,None,
8.329841395905e-06,Volt DC,.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,10:03:26,.994273148,None,
8.470281208155e-06,Volt DC,.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,10:03:27,.014419451,None,
8.550007170062e-06,Volt DC,.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,10:03:27,.056514026,None,
8.323812126309e-06,Volt DC,.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,10:03:27,.076668481,None,
8.545035850419e-06,Volt DC,.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,10:03:27,.096814541,None,
8.605934516045e-06,Volt DC,.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,10:03:27,.116962693,None,
8.634519603992e-06,Volt DC,.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,10:03:27,.137107996,None,
8.894271055334e-06,Volt DC,.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,10:03:27,.179202026,None,
8.397139091042e-06,Volt DC,.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,10:03:27,.199349269,None,
8.587292067384e-06,Volt DC,.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,10:03:27,.219496754,None,
8.830886729887e-06,Volt DC,.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,10:03:27,.239640693,None,
8.73394599685e-06,Volt DC,.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,10:03:27,.259781420,None,
8.367311173185e-06,Volt DC,.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,10:03:27,.301875026,None,
8.571135278545e-06,Volt DC,.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,10:03:27,.322024602,None,
8.504022463365e-06,Volt DC,.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,10:03:27,.342168845,None,
8.712817888368e-06,Volt DC,.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,10:03:27,.362317390,None,
8.589777727205e-06,Volt DC,.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,10:03:27,.382465299,None,
8.464251906222e-06,Volt DC,.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,10:03:27,.424556026,None,
8.502779633454e-06,Volt DC,.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,10:03:27,.444704966,None,
8.593506216938e-06,Volt DC,.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,10:03:27,.464855299,None,
8.475437375418e-06,Volt DC,.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,10:03:27,.484992208,None,
8.158515748182e-06,Volt DC,.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,10:03:27,.505132511,None,
8.536336041044e-06,Volt DC,.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,10:03:27,.547230026,None,
8.902970864709e-06,Volt DC,.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,10:03:27,.567383935,None,
8.192072155772e-06,Volt DC,.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,10:03:27,.587528238,None,
8.20574328479e-06,Volt DC,.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,10:03:27,.607678481,None,
8.705360908903e-06,Volt DC,.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,10:03:27,.627827663,None,
8.654404882563e-06,Volt DC,.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,10:03:27,.669919026,None,
8.184615176308e-06,Volt DC,.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,10:03:27,.690068481,None,
8.566163958902e-06,Volt DC,.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,10:03:27,.710231541,None,
8.275341759791e-06,Volt DC,.1,6.5,F,F,F,F,F,F,Front,F,Main,05/15/2024,10:03:27,.730376269,None,
