Style,Standard
Append Mode,1
Fill Mode,1
Capacity,100000
Count,691
Base Time Seconds,1715368073
Base Time Fractional,.750470200
Base Time,05/10/2024 19:07:53.750470200
Reading,Unit,Range Digits,Disp Digits,Math,Start Group,Limit1 High,Limit1 Low,Limit2 High,Limit2 Low,Terminal,Questionable,Origin,Value,Unit,Digits,Output,Sense,Source Limit,Overtemp,Date,Time,Fractional Seconds
0.03717871755362,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000542155,Amp DC,.01,T,2W,F,F,05/10/2024,19:08:06,.744252520
0.05233261734247,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000495656,Amp DC,.01,T,2W,F,F,05/10/2024,19:08:06,.826959820
0.03703962638974,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000495656,Amp DC,.01,T,2W,F,F,05/10/2024,19:08:06,.909647840
0.06161988899112,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000530529,Amp DC,.01,T,2W,F,F,05/10/2024,19:08:06,.992353420
0.03708501532674,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000501468,Amp DC,.01,T,2W,F,F,05/10/2024,19:08:07,.075066260
0.03708869591355,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000495656,Amp DC,.01,T,2W,F,F,05/10/2024,19:08:07,.157770100
0.08459086716175,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000402656,Amp DC,.01,T,2W,F,F,05/10/2024,19:08:07,.240466220
0.03711408749223,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000004221446,Amp DC,.01,T,2W,F,F,05/10/2024,19:08:07,.323189480
0.03708104416728,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000524718,Amp DC,.01,T,2W,F,F,05/10/2024,19:08:07,.405900780
0.09175315499306,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000536343,Amp DC,.01,T,2W,F,F,05/10/2024,19:08:07,.488605560
0.03708639368415,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000635155,Amp DC,.01,T,2W,F,F,05/10/2024,19:08:07,.571306100
0.05175312981009,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000542155,Amp DC,.01,T,2W,F,F,05/10/2024,19:08:07,.654014520
0.03707816451788,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000536341,Amp DC,.01,T,2W,F,F,05/10/2024,19:08:07,.736736480
0.0370734706521,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000524718,Amp DC,.01,T,2W,F,F,05/10/2024,19:08:07,.819426460
0.03707167133689,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000489843,Amp DC,.01,T,2W,F,F,05/10/2024,19:08:07,.902128740
0.09078296273947,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000004581821,Amp DC,.01,T,2W,F,F,05/10/2024,19:08:07,.984831280
0.0422537624836,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000001007153,Amp DC,.01,T,2W,F,F,05/10/2024,19:08:08,.067535620
0.03707398101687,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000431719,Amp DC,.01,T,2W,F,F,05/10/2024,19:08:08,.150240940
0.03707005083561,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000524718,Amp DC,.01,T,2W,F,F,05/10/2024,19:08:08,.232937580
0.09168976545334,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000530531,Amp DC,.01,T,2W,F,F,05/10/2024,19:08:08,.315643580
0.03707894682884,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000524718,Amp DC,.01,T,2W,F,F,05/10/2024,19:08:08,.398355360
0.09243736416101,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000004523691,Amp DC,.01,T,2W,F,F,05/10/2024,19:08:08,.481050920
0.03708332777023,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000565405,Amp DC,.01,T,2W,F,F,05/10/2024,19:08:08,.563757480
0.03709014132619,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000518905,Amp DC,.01,T,2W,F,F,05/10/2024,19:08:08,.646472860
0.03706296533346,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000600280,Amp DC,.01,T,2W,F,F,05/10/2024,19:08:08,.729190300
0.03707714378834,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000658405,Amp DC,.01,T,2W,F,F,05/10/2024,19:08:08,.811909040
0.03707700967789,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000437531,Amp DC,.01,T,2W,F,F,05/10/2024,19:08:08,.894621500
0.0820979103446,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000606092,Amp DC,.01,T,2W,F,F,05/10/2024,19:08:08,.977316340
0.03709250688553,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000004302824,Amp DC,.01,T,2W,F,F,05/10/2024,19:08:09,.060012720
0.03706845268607,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000518905,Amp DC,.01,T,2W,F,F,05/10/2024,19:08:09,.142714440
0.03709154948592,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000495655,Amp DC,.01,T,2W,F,F,05/10/2024,19:08:09,.225410640
0.03707662969828,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000391032,Amp DC,.01,T,2W,F,F,05/10/2024,19:08:09,.308123760
0.03704986348748,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000501469,Amp DC,.01,T,2W,F,F,05/10/2024,19:08:09,.390832000
0.03706893324852,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000420094,Amp DC,.01,T,2W,F,F,05/10/2024,19:08:09,.473528160
0.03705519810319,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000454967,Amp DC,.01,T,2W,F,F,05/10/2024,19:08:09,.556235500
0.03704491257668,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000472406,Amp DC,.01,T,2W,F,F,05/10/2024,19:08:09,.638947420
0.09076833724976,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000009348046,Amp DC,.01,T,2W,F,F,05/10/2024,19:08:09,.721649140
0.03705982118845,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000530530,Amp DC,.01,T,2W,F,F,05/10/2024,19:08:09,.804352020
0.0370636433363,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000518905,Amp DC,.01,T,2W,F,F,05/10/2024,19:08:09,.887046980
0.04728945344687,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000004605069,Amp DC,.01,T,2W,F,F,05/10/2024,19:08:09,.969729500
0.03707930073142,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000524718,Amp DC,.01,T,2W,F,F,05/10/2024,19:08:10,.052448940
0.09088152647018,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000003553013,Amp DC,.01,T,2W,F,F,05/10/2024,19:08:10,.135151780
0.03708685189486,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000513093,Amp DC,.01,T,2W,F,F,05/10/2024,19:08:10,.217854140
0.04723060131073,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000501467,Amp DC,.01,T,2W,F,F,05/10/2024,19:08:10,.300550780
0.03708891943097,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000518905,Amp DC,.01,T,2W,F,F,05/10/2024,19:08:10,.383259280
0.03707150369883,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000420094,Amp DC,.01,T,2W,F,F,05/10/2024,19:08:10,.465954740
0.03708115592599,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000344532,Amp DC,.01,T,2W,F,F,05/10/2024,19:08:10,.548665020
0.09756805747747,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000009737474,Amp DC,.01,T,2W,F,F,05/10/2024,19:08:10,.631366360
0.05180490389466,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000216657,Amp DC,.01,T,2W,F,F,05/10/2024,19:08:10,.714090100
0.03707110509276,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000484031,Amp DC,.01,T,2W,F,F,05/10/2024,19:08:10,.796779460
0.03715070337057,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000553780,Amp DC,.01,T,2W,F,F,05/10/2024,19:08:10,.879476640
0.03706125915051,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000449156,Amp DC,.01,T,2W,F,F,05/10/2024,19:08:10,.962188080
0.03705568239093,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000420094,Amp DC,.01,T,2W,F,F,05/10/2024,19:08:11,.044901040
0.05183718726039,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000454968,Amp DC,.01,T,2W,F,F,05/10/2024,19:08:11,.127605020
0.037044826895,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000292220,Amp DC,.01,T,2W,F,F,05/10/2024,19:08:11,.210318780
0.03706493601203,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,0.0000000114653,Amp DC,.01,T,2W,F,F,05/10/2024,19:08:11,.293033860
0.09089078009129,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000210845,Amp DC,.01,T,2W,F,F,05/10/2024,19:08:11,.375743100
0.03707288578153,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000495655,Amp DC,.01,T,2W,F,F,05/10/2024,19:08:11,.458428420
0.05187138170004,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000431718,Amp DC,.01,T,2W,F,F,05/10/2024,19:08:11,.541146560
0.03791154548526,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000536343,Amp DC,.01,T,2W,F,F,05/10/2024,19:08:11,.623847520
0.0370742790401,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000780466,Amp DC,.01,T,2W,F,F,05/10/2024,19:08:11,.706562380
0.03704428300261,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000472405,Amp DC,.01,T,2W,F,F,05/10/2024,19:08:11,.789265200
0.03711680695415,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000315468,Amp DC,.01,T,2W,F,F,05/10/2024,19:08:11,.871973480
0.05177385732532,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000472406,Amp DC,.01,T,2W,F,F,05/10/2024,19:08:11,.954659160
0.0414925031364,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000472406,Amp DC,.01,T,2W,F,F,05/10/2024,19:08:12,.037364680
0.04200795665383,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000003413514,Amp DC,.01,T,2W,F,F,05/10/2024,19:08:12,.120066120
0.03706674650311,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000443344,Amp DC,.01,T,2W,F,F,05/10/2024,19:08:12,.202761500
0.03706615790725,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000478218,Amp DC,.01,T,2W,F,F,05/10/2024,19:08:12,.285448580
0.09849651902914,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000001042025,Amp DC,.01,T,2W,F,F,05/10/2024,19:08:12,.368159060
0.03709989413619,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000005354874,Amp DC,.01,T,2W,F,F,05/10/2024,19:08:12,.450875960
0.03707511350513,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000524717,Amp DC,.01,T,2W,F,F,05/10/2024,19:08:12,.533589160
0.0373265221715,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000530531,Amp DC,.01,T,2W,F,F,05/10/2024,19:08:12,.616303460
0.03705816715956,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000443344,Amp DC,.01,T,2W,F,F,05/10/2024,19:08:12,.699023800
0.03708028048277,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000466594,Amp DC,.01,T,2W,F,F,05/10/2024,19:08:12,.781734540
0.03710141032934,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000489843,Amp DC,.01,T,2W,F,F,05/10/2024,19:08:12,.864430100
0.03706194087863,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000513093,Amp DC,.01,T,2W,F,F,05/10/2024,19:08:12,.947135540
0.03783297911286,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000507281,Amp DC,.01,T,2W,F,F,05/10/2024,19:08:13,.029840020
0.09092433750629,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000524718,Amp DC,.01,T,2W,F,F,05/10/2024,19:08:13,.112545960
0.03708813339472,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000513093,Amp DC,.01,T,2W,F,F,05/10/2024,19:08:13,.195253120
0.03706946969032,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000513093,Amp DC,.01,T,2W,F,F,05/10/2024,19:08:13,.277946120
0.03717916458845,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000507280,Amp DC,.01,T,2W,F,F,05/10/2024,19:08:13,.360666720
0.07038621604443,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000507281,Amp DC,.01,T,2W,F,F,05/10/2024,19:08:13,.443361700
0.03708228096366,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000629342,Amp DC,.01,T,2W,F,F,05/10/2024,19:08:13,.526070680
0.09085296839476,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000004047069,Amp DC,.01,T,2W,F,F,05/10/2024,19:08:13,.608780540
0.03709886223078,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000600280,Amp DC,.01,T,2W,F,F,05/10/2024,19:08:13,.691475900
0.03709530457854,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000565405,Amp DC,.01,T,2W,F,F,05/10/2024,19:08:13,.774169360
0.03706704080105,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000513093,Amp DC,.01,T,2W,F,F,05/10/2024,19:08:13,.856856500
0.03706057369709,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000478217,Amp DC,.01,T,2W,F,F,05/10/2024,19:08:13,.939567720
0.03705228492618,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000547967,Amp DC,.01,T,2W,F,F,05/10/2024,19:08:14,.022289420
0.09147965908051,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000635155,Amp DC,.01,T,2W,F,F,05/10/2024,19:08:14,.105005660
0.03710243478417,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000513093,Amp DC,.01,T,2W,F,F,05/10/2024,19:08:14,.187698700
0.03708080202341,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000507281,Amp DC,.01,T,2W,F,F,05/10/2024,19:08:14,.270398920
0.0370627194643,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000501468,Amp DC,.01,T,2W,F,F,05/10/2024,19:08:14,.353098860
0.09160692244768,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000004610881,Amp DC,.01,T,2W,F,F,05/10/2024,19:08:14,.435793600
0.03707075119019,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000472406,Amp DC,.01,T,2W,F,F,05/10/2024,19:08:14,.518487720
0.04685389250517,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000484031,Amp DC,.01,T,2W,F,F,05/10/2024,19:08:14,.601182020
0.03707952052355,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000489843,Amp DC,.01,T,2W,F,F,05/10/2024,19:08:14,.683893320
0.03705483302474,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000501468,Amp DC,.01,T,2W,F,F,05/10/2024,19:08:14,.766595640
0.09034206718206,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000003181014,Amp DC,.01,T,2W,F,F,05/10/2024,19:08:14,.849316100
0.03708434849977,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000495656,Amp DC,.01,T,2W,F,F,05/10/2024,19:08:14,.932011200
0.05181366205215,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000518906,Amp DC,.01,T,2W,F,F,05/10/2024,19:08:15,.014725640
0.03706330060959,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000513093,Amp DC,.01,T,2W,F,F,05/10/2024,19:08:15,.097432400
0.09100573509932,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000565406,Amp DC,.01,T,2W,F,F,05/10/2024,19:08:15,.180135260
0.0370936691761,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000681653,Amp DC,.01,T,2W,F,F,05/10/2024,19:08:15,.262833740
0.037089984864,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000588654,Amp DC,.01,T,2W,F,F,05/10/2024,19:08:15,.345539880
0.05178713798523,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000513091,Amp DC,.01,T,2W,F,F,05/10/2024,19:08:15,.428251200
0.03710756823421,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000507281,Amp DC,.01,T,2W,F,F,05/10/2024,19:08:15,.510961940
0.03711925074458,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000507281,Amp DC,.01,T,2W,F,F,05/10/2024,19:08:15,.593663540
0.03709865733981,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000501468,Amp DC,.01,T,2W,F,F,05/10/2024,19:08:15,.676366940
0.03710268437862,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000524717,Amp DC,.01,T,2W,F,F,05/10/2024,19:08:15,.759063920
0.05894297733903,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000507281,Amp DC,.01,T,2W,F,F,05/10/2024,19:08:15,.841755180
0.0916536077857,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000530531,Amp DC,.01,T,2W,F,F,05/10/2024,19:08:15,.924447140
0.03709222376347,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000484030,Amp DC,.01,T,2W,F,F,05/10/2024,19:08:16,.007155860
0.03709853440523,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000547968,Amp DC,.01,T,2W,F,F,05/10/2024,19:08:16,.089855380
0.03709476813674,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000507281,Amp DC,.01,T,2W,F,F,05/10/2024,19:08:16,.172555700
0.05177795886993,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000513093,Amp DC,.01,T,2W,F,F,05/10/2024,19:08:16,.255264020
0.03707290440798,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000518905,Amp DC,.01,T,2W,F,F,05/10/2024,19:08:16,.337972960
0.03705863282084,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000501467,Amp DC,.01,T,2W,F,F,05/10/2024,19:08:16,.420676820
0.03705595061183,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000472405,Amp DC,.01,T,2W,F,F,05/10/2024,19:08:16,.503385760
0.07494797557592,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000524718,Amp DC,.01,T,2W,F,F,05/10/2024,19:08:16,.586091200
0.04306779056787,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000582843,Amp DC,.01,T,2W,F,F,05/10/2024,19:08:16,.668791620
0.03707760572433,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000454968,Amp DC,.01,T,2W,F,F,05/10/2024,19:08:16,.751498140
0.03705745190382,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000501468,Amp DC,.01,T,2W,F,F,05/10/2024,19:08:16,.834199940
0.09170515090227,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000489843,Amp DC,.01,T,2W,F,F,05/10/2024,19:08:16,.916899660
0.03707461431623,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000472406,Amp DC,.01,T,2W,F,F,05/10/2024,19:08:16,.999623700
0.09261949360371,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000003925009,Amp DC,.01,T,2W,F,F,05/10/2024,19:08:17,.082337200
0.03707817569375,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000513093,Amp DC,.01,T,2W,F,F,05/10/2024,19:08:17,.165049260
0.03705247119069,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000460781,Amp DC,.01,T,2W,F,F,05/10/2024,19:08:17,.247764180
0.03707095608115,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000658404,Amp DC,.01,T,2W,F,F,05/10/2024,19:08:17,.330470240
0.03705506026745,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000507280,Amp DC,.01,T,2W,F,F,05/10/2024,19:08:17,.413173080
0.03705755993724,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000518905,Amp DC,.01,T,2W,F,F,05/10/2024,19:08:17,.495877660
0.05809413641691,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000536343,Amp DC,.01,T,2W,F,F,05/10/2024,19:08:17,.578580360
0.03709215670824,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000002832269,Amp DC,.01,T,2W,F,F,05/10/2024,19:08:17,.661277980
0.03708582371473,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000768841,Amp DC,.01,T,2W,F,F,05/10/2024,19:08:17,.743982780
0.03708010166883,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000507280,Amp DC,.01,T,2W,F,F,05/10/2024,19:08:17,.826693500
0.09087911248207,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000006912617,Amp DC,.01,T,2W,F,F,05/10/2024,19:08:17,.909408300
0.0371207408607,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000489843,Amp DC,.01,T,2W,F,F,05/10/2024,19:08:17,.992113920
0.03708650916815,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000460781,Amp DC,.01,T,2W,F,F,05/10/2024,19:08:18,.074815160
0.05540138483047,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000507280,Amp DC,.01,T,2W,F,F,05/10/2024,19:08:18,.157517520
0.03709466382861,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000588655,Amp DC,.01,T,2W,F,F,05/10/2024,19:08:18,.240221560
0.03708205744624,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000582843,Amp DC,.01,T,2W,F,F,05/10/2024,19:08:18,.322935300
0.03706258535385,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000542155,Amp DC,.01,T,2W,F,F,05/10/2024,19:08:18,.405635140
0.03707906976342,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000530530,Amp DC,.01,T,2W,F,F,05/10/2024,19:08:18,.488354540
0.03707756847143,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000536342,Amp DC,.01,T,2W,F,F,05/10/2024,19:08:18,.571059100
0.08990690857172,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000577030,Amp DC,.01,T,2W,F,F,05/10/2024,19:08:18,.653769280
0.0370519682765,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000094596,Amp DC,.01,T,2W,F,F,05/10/2024,19:08:18,.736470580
0.03706433624029,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000542155,Amp DC,.01,T,2W,F,F,05/10/2024,19:08:18,.819162940
0.04659470170736,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000495656,Amp DC,.01,T,2W,F,F,05/10/2024,19:08:18,.901872180
0.0382205657661,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000004128443,Amp DC,.01,T,2W,F,F,05/10/2024,19:08:18,.984593440
0.0370824970305,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000658404,Amp DC,.01,T,2W,F,F,05/10/2024,19:08:19,.067321940
0.0908837094903,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000004186572,Amp DC,.01,T,2W,F,F,05/10/2024,19:08:19,.150020120
0.03707810491323,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000478219,Amp DC,.01,T,2W,F,F,05/10/2024,19:08:19,.232743360
0.05181390419602,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000507281,Amp DC,.01,T,2W,F,F,05/10/2024,19:08:19,.315457880
0.03706981241703,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000495655,Amp DC,.01,T,2W,F,F,05/10/2024,19:08:19,.398148220
0.03706765919924,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000478218,Amp DC,.01,T,2W,F,F,05/10/2024,19:08:19,.480845060
0.03707161918283,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000478218,Amp DC,.01,T,2W,F,F,05/10/2024,19:08:19,.563539040
0.09059902280569,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000010080413,Amp DC,.01,T,2W,F,F,05/10/2024,19:08:19,.646249260
0.070776052773,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000553780,Amp DC,.01,T,2W,F,F,05/10/2024,19:08:19,.728941560
0.04029770568013,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000004622501,Amp DC,.01,T,2W,F,F,05/10/2024,19:08:19,.811639660
0.03711297363043,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000420094,Amp DC,.01,T,2W,F,F,05/10/2024,19:08:19,.894357340
